level,parent_path,parent_node,parent_var,child_node,child_var,jump,jump_wt
5,1-3-1-1-0,4_1-3-1-1-0,0.3531414270401001,5_1-3-1-1-0-1,0.3190569281578064,0.0340844988822937,0.09651798478580459
5,1-3-1-1-0,4_1-3-1-1-0,0.3531414270401001,5_1-3-1-1-0-2,0.35933929681777954,-0.006197869777679443,-0.017550673195234213
5,1-3-1-1-0,4_1-3-1-1-0,0.3531414270401001,5_1-3-1-1-0-3,0.3518543541431427,0.0012870728969573975,0.0036446386586392967
5,1-3-1-1-0,4_1-3-1-1-0,0.3531414270401001,5_1-3-1-1-0-4,0.2930195927619934,0.06012183427810669,0.1702486020460004
5,1-3-1-1-0,4_1-3-1-1-0,0.3531414270401001,5_1-3-1-1-0-0,0.18991424143314362,0.16322718560695648,0.46221477603198796
5,1-2-2-3-2,4_1-2-2-3-2,0.6595727205276489,5_1-2-2-3-2-3,0.5300636887550354,0.12950903177261353,0.1963529232515986
5,1-2-2-3-2,4_1-2-2-3-2,0.6595727205276489,5_1-2-2-3-2-0,0.3217279613018036,0.33784475922584534,0.5122176049906586
5,1-2-2-3-2,4_1-2-2-3-2,0.6595727205276489,5_1-2-2-3-2-1,0.42167872190475464,0.2378939986228943,0.3606789535391676
5,1-2-2-3-2,4_1-2-2-3-2,0.6595727205276489,5_1-2-2-3-2-4,0.5283963084220886,0.1311764121055603,0.19888089368011008
5,1-2-2-3-2,4_1-2-2-3-2,0.6595727205276489,5_1-2-2-3-2-2,0.6464196443557739,0.013153076171875,0.019941813483966897
5,1-0-1-3-1,4_1-0-1-3-1,0.7117067575454712,5_1-0-1-3-1-4,0.6999493837356567,0.011757373809814453,0.016519969334509613
5,1-0-1-3-1,4_1-0-1-3-1,0.7117067575454712,5_1-0-1-3-1-2,0.6826648116111755,0.029041945934295654,0.04080605618310453
5,1-0-1-3-1,4_1-0-1-3-1,0.7117067575454712,5_1-0-1-3-1-3,0.6040665507316589,0.10764020681381226,0.1512423560302293
5,1-0-1-3-1,4_1-0-1-3-1,0.7117067575454712,5_1-0-1-3-1-0,0.5697690844535828,0.14193767309188843,0.19943280232634292
5,1-0-1-3-1,4_1-0-1-3-1,0.7117067575454712,5_1-0-1-3-1-1,0.6818587183952332,0.029848039150238037,0.04193867605413461
5,1-0-3-3-0,4_1-0-3-3-0,0.4218389689922333,5_1-0-3-3-0-4,0.40683823823928833,0.015000730752944946,0.03556032480541439
5,1-0-3-3-0,4_1-0-3-3-0,0.4218389689922333,5_1-0-3-3-0-3,0.20357781648635864,0.21826115250587463,0.5174039587364276
5,1-0-3-3-0,4_1-0-3-3-0,0.4218389689922333,5_1-0-3-3-0-2,0.38068094849586487,0.04115802049636841,0.0975680852688747
5,1-0-3-3-0,4_1-0-3-3-0,0.4218389689922333,5_1-0-3-3-0-1,0.39808332920074463,0.023755639791488647,0.05631447433185346
5,1-0-3-3-0,4_1-0-3-3-0,0.4218389689922333,5_1-0-3-3-0-0,0.39840424060821533,0.023434728384017944,0.055553730467346685
5,1-0-1-0-4,4_1-0-1-0-4,0.6123954653739929,5_1-0-1-0-4-4,0.5909281373023987,0.02146732807159424,0.03505468163204643
5,1-0-1-0-4,4_1-0-1-0-4,0.6123954653739929,5_1-0-1-0-4-2,0.43478724360466003,0.17760822176933289,0.2900221046882943
5,1-0-1-0-4,4_1-0-1-0-4,0.6123954653739929,5_1-0-1-0-4-3,0.5992618799209595,0.013133585453033447,0.021446248699788627
5,1-0-1-0-4,4_1-0-1-0-4,0.6123954653739929,5_1-0-1-0-4-0,0.5860216617584229,0.02637380361557007,0.04306662133669369
5,1-0-1-0-4,4_1-0-1-0-4,0.6123954653739929,5_1-0-1-0-4-1,0.5758770704269409,0.036518394947052,0.05963204662978691
5,1-0-2-3-0,4_1-0-2-3-0,0.6143666505813599,5_1-0-2-3-0-2,0.10288675129413605,0.5114798992872238,0.8325320047942432
5,1-0-2-3-0,4_1-0-2-3-0,0.6143666505813599,5_1-0-2-3-0-3,0.5180033445358276,0.09636330604553223,0.15684983218790607
5,1-0-2-3-0,4_1-0-2-3-0,0.6143666505813599,5_1-0-2-3-0-0,0.24501389265060425,0.3693527579307556,0.6011927203100076
5,1-0-2-3-0,4_1-0-2-3-0,0.6143666505813599,5_1-0-2-3-0-1,0.18056310713291168,0.4338035434484482,0.7060987816281217
5,1-0-1-3-2,4_1-0-1-3-2,0.48454776406288147,5_1-0-1-3-2-3,0.415596604347229,0.06895115971565247,0.14230002660110186
5,1-0-1-3-2,4_1-0-1-3-2,0.48454776406288147,5_1-0-1-3-2-2,0.12360958755016327,0.3609381765127182,0.7448970014561412
5,1-0-1-3-2,4_1-0-1-3-2,0.48454776406288147,5_1-0-1-3-2-1,0.0,0.48454776406288147,1.0
5,1-0-1-3-2,4_1-0-1-3-2,0.48454776406288147,5_1-0-1-3-2-0,0.36585190892219543,0.11869585514068604,0.2449621357148239
6,1-0-2-0-4-2,5_1-0-2-0-4-2,0.7056139707565308,6_1-0-2-0-4-2-4,0.6533147096633911,0.05229926109313965,0.07411880044986424
6,1-0-2-0-4-2,5_1-0-2-0-4-2,0.7056139707565308,6_1-0-2-0-4-2-3,0.7543730735778809,-0.0487591028213501,-0.06910166867738256
6,1-0-2-0-4-2,5_1-0-2-0-4-2,0.7056139707565308,6_1-0-2-0-4-2-0,0.5694577693939209,0.13615620136260986,0.19296131738523925
6,1-0-2-0-4-2,5_1-0-2-0-4-2,0.7056139707565308,6_1-0-2-0-4-2-2,0.6987751722335815,0.006838798522949219,0.00969198287785733
6,1-0-2-0-4-2,5_1-0-2-0-4-2,0.7056139707565308,6_1-0-2-0-4-2-1,0.6373465657234192,0.06826740503311157,0.09674894186111142
6,1-3-1-1-0-2,5_1-3-1-1-0-2,0.35933929681777954,6_1-3-1-1-0-2-0,0.3432016670703888,0.016137629747390747,0.04490917049791556
6,1-3-1-1-0-2,5_1-3-1-1-0-2,0.35933929681777954,6_1-3-1-1-0-2-3,0.17629015445709229,0.18304914236068726,0.5094047435995046
6,1-3-1-1-0-2,5_1-3-1-1-0-2,0.35933929681777954,6_1-3-1-1-0-2-1,0.3078592121601105,0.05148008465766907,0.14326316412806514
6,1-3-1-1-0-2,5_1-3-1-1-0-2,0.35933929681777954,6_1-3-1-1-0-2-2,0.18878059089183807,0.17055870592594147,0.47464529328233074
6,1-0-2-3-1-3,5_1-0-2-3-1-3,0.8005258440971375,6_1-0-2-3-1-3-1,0.6447010040283203,0.15582484006881714,0.19465310360412177
6,1-0-2-3-1-3,5_1-0-2-3-1-3,0.8005258440971375,6_1-0-2-3-1-3-3,0.675544023513794,0.1249818205833435,0.1561246541943972
6,1-0-2-3-1-3,5_1-0-2-3-1-3,0.8005258440971375,6_1-0-2-3-1-3-0,0.4778357744216919,0.32269006967544556,0.4030976289583596
6,1-0-2-3-1-3,5_1-0-2-3-1-3,0.8005258440971375,6_1-0-2-3-1-3-2,0.11819029599428177,0.6823355481028557,0.8523591750775003
6,1-0-2-0-3-3,5_1-0-2-0-3-3,0.7281346917152405,6_1-0-2-0-3-3-4,0.6864519119262695,0.04168277978897095,0.05724597421773757
6,1-0-2-0-3-3,5_1-0-2-0-3-3,0.7281346917152405,6_1-0-2-0-3-3-3,0.6278765201568604,0.10025817155838013,0.13769179342657825
6,1-0-2-0-3-3,5_1-0-2-0-3-3,0.7281346917152405,6_1-0-2-0-3-3-0,0.7733520865440369,-0.04521739482879639,-0.06210031652561343
6,1-0-2-0-3-3,5_1-0-2-0-3-3,0.7281346917152405,6_1-0-2-0-3-3-2,0.6844466924667358,0.04368799924850464,0.05999988703407388
6,1-0-2-0-3-3,5_1-0-2-0-3-3,0.7281346917152405,6_1-0-2-0-3-3-1,0.6544584035873413,0.07367628812789917,0.10118497163532013
6,1-0-2-3-2-1,5_1-0-2-3-2-1,0.80937260389328,6_1-0-2-3-2-1-0,0.2441679686307907,0.5652046352624893,0.6983243966298301
6,1-0-2-3-2-1,5_1-0-2-3-2-1,0.80937260389328,6_1-0-2-3-2-1-2,0.7418132424354553,0.06755936145782471,0.08347127285115367
6,1-0-2-3-2-1,5_1-0-2-3-2-1,0.80937260389328,6_1-0-2-3-2-1-1,0.12754087150096893,0.6818317323923111,0.8424200783576486
6,1-0-2-3-2-1,5_1-0-2-3-2-1,0.80937260389328,6_1-0-2-3-2-1-3,0.2214941531419754,0.5878784507513046,0.7263384600905264
6,1-0-2-2-3-1,5_1-0-2-2-3-1,0.13737131655216217,6_1-0-2-2-3-1-0,0.004705967381596565,0.1326653491705656,0.9657427219909505
6,1-0-2-2-3-1,5_1-0-2-2-3-1,0.13737131655216217,6_1-0-2-2-3-1-2,0.32976412773132324,-0.19239281117916107,-1.4005311735227224
6,1-0-2-2-3-1,5_1-0-2-2-3-1,0.13737131655216217,6_1-0-2-2-3-1-1,3.3035576052498072e-06,0.13736801299455692,0.9999759516201187
6,1-0-2-2-3-1,5_1-0-2-2-3-1,0.13737131655216217,6_1-0-2-2-3-1-3,0.6682080030441284,-0.5308366864919662,-3.8642469171531797
6,1-0-2-1-0-0,5_1-0-2-1-0-0,0.3895246684551239,6_1-0-2-1-0-0-0,0.15025824308395386,0.23926642537117004,0.6142523047901273
6,1-0-2-1-0-0,5_1-0-2-1-0-0,0.3895246684551239,6_1-0-2-1-0-0-3,0.2318963259458542,0.15762834250926971,0.40466844663377116
6,1-0-2-1-0-0,5_1-0-2-1-0-0,0.3895246684551239,6_1-0-2-1-0-0-1,0.37908852100372314,0.010436147451400757,0.026792006505752478
6,1-0-2-1-0-0,5_1-0-2-1-0-0,0.3895246684551239,6_1-0-2-1-0-0-2,0.18633116781711578,0.20319350063800812,0.5216447560147721
6,1-0-2-3-1-2,5_1-0-2-3-1-2,0.7452718615531921,6_1-0-2-3-1-2-2,0.6033578515052795,0.1419140100479126,0.19041911733009095
6,1-0-2-3-1-2,5_1-0-2-3-1-2,0.7452718615531921,6_1-0-2-3-1-2-0,0.7970613241195679,-0.05178946256637573,-0.06949069894902958
6,1-0-2-3-1-2,5_1-0-2-3-1-2,0.7452718615531921,6_1-0-2-3-1-2-3,0.659724771976471,0.08554708957672119,0.11478642088866178
6,1-0-2-3-1-2,5_1-0-2-3-1-2,0.7452718615531921,6_1-0-2-3-1-2-1,0.6762415170669556,0.06903034448623657,0.09262438050776949
6,1-0-2-3-1-2,5_1-0-2-3-1-2,0.7452718615531921,6_1-0-2-3-1-2-4,0.6533746719360352,0.09189718961715698,0.12330693584169086
6,1-0-1-3-3-1,5_1-0-1-3-3-1,0.6127060055732727,6_1-0-1-3-3-1-1,0.5709865689277649,0.04171943664550781,0.06809046470251814
6,1-0-1-3-3-1,5_1-0-1-3-3-1,0.6127060055732727,6_1-0-1-3-3-1-4,0.6107198596000671,0.0019861459732055664,0.0032415970386111153
6,1-0-1-3-3-1,5_1-0-1-3-3-1,0.6127060055732727,6_1-0-1-3-3-1-2,0.5195145606994629,0.09319144487380981,0.15209814172886407
6,1-0-1-3-3-1,5_1-0-1-3-3-1,0.6127060055732727,6_1-0-1-3-3-1-0,0.36559945344924927,0.24710655212402344,0.40330362339572706
6,1-0-1-3-3-1,5_1-0-1-3-3-1,0.6127060055732727,6_1-0-1-3-3-1-3,0.5103408098220825,0.10236519575119019,0.16707065839090826
6,1-0-2-1-1-1,5_1-0-2-1-1-1,0.34185364842414856,6_1-0-2-1-1-1-1,0.3181906044483185,0.023663043975830078,0.0692198081983627
6,1-0-2-1-1-1,5_1-0-2-1-1-1,0.34185364842414856,6_1-0-2-1-1-1-3,0.21165843307971954,0.13019521534442902,0.38085074108348177
6,1-0-2-1-1-1,5_1-0-2-1-1-1,0.34185364842414856,6_1-0-2-1-1-1-0,0.3446338474750519,-0.0027801990509033203,-0.008132717213109394
6,1-0-2-1-1-1,5_1-0-2-1-1-1,0.34185364842414856,6_1-0-2-1-1-1-2,0.3277724087238312,0.014081239700317383,0.041190842236811076
6,1-0-2-1-1-1,5_1-0-2-1-1-1,0.34185364842414856,6_1-0-2-1-1-1-4,0.2676845192909241,0.07416912913322449,0.21696164272379073
6,1-0-1-3-1-2,5_1-0-1-3-1-2,0.6826648116111755,6_1-0-1-3-1-2-1,0.6775945425033569,0.0050702691078186035,0.007427172195754642
6,1-0-1-3-1-2,5_1-0-1-3-1-2,0.6826648116111755,6_1-0-1-3-1-2-3,0.5369410514831543,0.14572376012802124,0.21346311930754813
6,1-0-1-3-1-2,5_1-0-1-3-1-2,0.6826648116111755,6_1-0-1-3-1-2-0,0.5460736751556396,0.1365911364555359,0.2000852162471411
6,1-0-1-3-1-2,5_1-0-1-3-1-2,0.6826648116111755,6_1-0-1-3-1-2-2,0.6091448664665222,0.07351994514465332,0.10769552479369329
6,1-0-2-0-4-4,5_1-0-2-0-4-4,0.7717851996421814,6_1-0-2-0-4-4-2,0.7137945294380188,0.0579906702041626,0.07513835485708782
6,1-0-2-0-4-4,5_1-0-2-0-4-4,0.7717851996421814,6_1-0-2-0-4-4-0,0.7209874391555786,0.05079776048660278,0.06581852115090296
6,1-0-2-0-4-4,5_1-0-2-0-4-4,0.7717851996421814,6_1-0-2-0-4-4-3,0.6629468202590942,0.10883837938308716,0.14102159439381232
6,1-0-2-0-4-4,5_1-0-2-0-4-4,0.7717851996421814,6_1-0-2-0-4-4-1,0.05049214884638786,0.7212930507957935,0.934577459026427
6,1-0-2-0-4-4,5_1-0-2-0-4-4,0.7717851996421814,6_1-0-2-0-4-4-4,0.7409681677818298,0.030817031860351562,0.03992954500117273
6,1-0-2-3-3-2,5_1-0-2-3-3-2,0.4641917645931244,6_1-0-2-3-3-2-0,0.6355992555618286,-0.17140749096870422,-0.36926008611752764
6,1-0-2-3-3-2,5_1-0-2-3-3-2,0.4641917645931244,6_1-0-2-3-3-2-2,0.36721107363700867,0.09698069095611572,0.20892376460216114
6,1-0-2-3-3-2,5_1-0-2-3-3-2,0.4641917645931244,6_1-0-2-3-3-2-1,0.332937628030777,0.1312541365623474,0.28275843428070063
6,1-0-2-3-3-2,5_1-0-2-3-3-2,0.4641917645931244,6_1-0-2-3-3-2-4,0.4532296359539032,0.010962128639221191,0.023615517282668228
6,1-0-2-3-3-2,5_1-0-2-3-3-2,0.4641917645931244,6_1-0-2-3-3-2-3,0.41947269439697266,0.04471907019615173,0.09633749154371385
6,1-0-2-0-4-1,5_1-0-2-0-4-1,0.8065885305404663,6_1-0-2-0-4-1-2,0.8040058612823486,0.0025826692581176758,0.0032019662570544126
6,1-0-2-0-4-1,5_1-0-2-0-4-1,0.8065885305404663,6_1-0-2-0-4-1-4,0.7744158506393433,0.03217267990112305,0.039887351087877825
6,1-0-2-0-4-1,5_1-0-2-0-4-1,0.8065885305404663,6_1-0-2-0-4-1-1,0.7791710495948792,0.027417480945587158,0.03399190529924307
6,1-0-2-0-4-1,5_1-0-2-0-4-1,0.8065885305404663,6_1-0-2-0-4-1-3,0.7039941549301147,0.10259437561035156,0.12719543078750042
6,1-0-2-0-4-1,5_1-0-2-0-4-1,0.8065885305404663,6_1-0-2-0-4-1-0,0.7501543164253235,0.05643421411514282,0.0699665467314893
6,1-0-2-3-2-3,5_1-0-2-3-2-3,0.5020326375961304,6_1-0-2-3-2-3-2,0.7224881052970886,-0.22045546770095825,-0.43912576830972455
6,1-0-2-3-2-3,5_1-0-2-3-2-3,0.5020326375961304,6_1-0-2-3-2-3-0,0.024126116186380386,0.47790652140975,0.9519431320204542
6,1-0-2-3-2-3,5_1-0-2-3-2-3,0.5020326375961304,6_1-0-2-3-2-3-3,0.18518467247486115,0.3168479651212692,0.631130212247602
6,1-0-2-3-2-3,5_1-0-2-3-2-3,0.5020326375961304,6_1-0-2-3-2-3-1,0.13199293613433838,0.370039701461792,0.7370829578603562
6,1-0-2-0-3-0,5_1-0-2-0-3-0,0.7732754349708557,6_1-0-2-0-3-0-2,0.782525360584259,-0.00924992561340332,-0.011962006285317914
6,1-0-2-0-3-0,5_1-0-2-0-3-0,0.7732754349708557,6_1-0-2-0-3-0-4,0.6865667104721069,0.08670872449874878,0.11213174578863581
6,1-0-2-0-3-0,5_1-0-2-0-3-0,0.7732754349708557,6_1-0-2-0-3-0-1,0.6887012124061584,0.08457422256469727,0.10937140731476207
6,1-0-2-0-3-0,5_1-0-2-0-3-0,0.7732754349708557,6_1-0-2-0-3-0-3,0.7092633843421936,0.06401205062866211,0.08278040104956222
6,1-0-2-0-3-0,5_1-0-2-0-3-0,0.7732754349708557,6_1-0-2-0-3-0-0,0.6589657664299011,0.11430966854095459,0.14782529403027378
6,1-0-2-1-1-0,5_1-0-2-1-1-0,0.6987465023994446,6_1-0-2-1-1-0-2,0.6006370186805725,0.09810948371887207,0.14040783514761254
6,1-0-2-1-1-0,5_1-0-2-1-1-0,0.6987465023994446,6_1-0-2-1-1-0-0,0.6886181831359863,0.010128319263458252,0.014494983844181462
6,1-0-2-1-1-0,5_1-0-2-1-1-0,0.6987465023994446,6_1-0-2-1-1-0-3,0.6249114871025085,0.07383501529693604,0.10566781378281247
6,1-0-2-1-1-0,5_1-0-2-1-1-0,0.6987465023994446,6_1-0-2-1-1-0-1,0.5780634880065918,0.12068301439285278,0.17271358636992973
6,1-0-2-1-1-0,5_1-0-2-1-1-0,0.6987465023994446,6_1-0-2-1-1-0-4,0.6969984769821167,0.0017480254173278809,0.0025016589153939073
6,1-0-2-3-0-0,5_1-0-2-3-0-0,0.24501389265060425,6_1-0-2-3-0-0-2,0.6850354075431824,-0.4400215148925781,-1.795904347024352
6,1-0-2-3-0-0,5_1-0-2-3-0-0,0.24501389265060425,6_1-0-2-3-0-0-1,0.08892697840929031,0.15608691424131393,0.637053321967737
6,1-0-2-3-0-0,5_1-0-2-3-0-0,0.24501389265060425,6_1-0-2-3-0-0-3,0.1481931358575821,0.09682075679302216,0.39516435474575684
6,1-0-2-3-0-0,5_1-0-2-3-0-0,0.24501389265060425,6_1-0-2-3-0-0-0,0.11985678970813751,0.12515710294246674,0.5108163524463644
6,1-0-2-3-3-1,5_1-0-2-3-3-1,0.6510738134384155,6_1-0-2-3-3-1-1,0.33784398436546326,0.31322982907295227,0.4810972621041844
6,1-0-2-3-3-1,5_1-0-2-3-3-1,0.6510738134384155,6_1-0-2-3-3-1-3,0.4488978087902069,0.20217600464820862,0.3105270101104017
6,1-0-2-3-3-1,5_1-0-2-3-3-1,0.6510738134384155,6_1-0-2-3-3-1-0,0.7431484460830688,-0.09207463264465332,-0.1414196528015676
6,1-0-2-3-3-1,5_1-0-2-3-3-1,0.6510738134384155,6_1-0-2-3-3-1-2,0.3022024631500244,0.3488713502883911,0.5358399356379436
6,1-0-2-0-4-0,5_1-0-2-0-4-0,0.7335448861122131,6_1-0-2-0-4-0-1,0.7381003499031067,-0.004555463790893555,-0.0062102045520861125
6,1-0-2-0-4-0,5_1-0-2-0-4-0,0.7335448861122131,6_1-0-2-0-4-0-4,0.7109754085540771,0.022569477558135986,0.030767684412271193
6,1-0-2-0-4-0,5_1-0-2-0-4-0,0.7335448861122131,6_1-0-2-0-4-0-2,0.5923707485198975,0.14117413759231567,0.19245466809882406
6,1-0-2-0-4-0,5_1-0-2-0-4-0,0.7335448861122131,6_1-0-2-0-4-0-0,0.6685665249824524,0.06497836112976074,0.08858130205793673
6,1-0-2-0-4-0,5_1-0-2-0-4-0,0.7335448861122131,6_1-0-2-0-4-0-3,0.7498852014541626,-0.016340315341949463,-0.022275822040765784
6,1-0-2-2-3-2,5_1-0-2-2-3-2,0.22264663875102997,6_1-0-2-2-3-2-1,0.003208211623132229,0.21943842712789774,0.9855905679010958
6,1-0-2-2-3-2,5_1-0-2-2-3-2,0.22264663875102997,6_1-0-2-2-3-2-3,0.007499730214476585,0.21514690853655338,0.966315547108425
6,1-0-2-2-3-2,5_1-0-2-2-3-2,0.22264663875102997,6_1-0-2-2-3-2-0,0.06943225860595703,0.15321438014507294,0.6881504297776612
6,1-0-2-2-3-2,5_1-0-2-2-3-2,0.22264663875102997,6_1-0-2-2-3-2-2,0.05953144282102585,0.16311519593000412,0.7326191711001051
6,1-0-2-3-1-1,5_1-0-2-3-1-1,0.8704602718353271,6_1-0-2-3-1-1-0,0.731978714466095,0.13848155736923218,0.15909003759269785
6,1-0-2-3-1-1,5_1-0-2-3-1-1,0.8704602718353271,6_1-0-2-3-1-1-3,0.684971034526825,0.1854892373085022,0.21309328330103602
6,1-0-2-3-1-1,5_1-0-2-3-1-1,0.8704602718353271,6_1-0-2-3-1-1-1,0.6514873504638672,0.21897292137145996,0.25155992577325237
6,1-0-2-3-1-1,5_1-0-2-3-1-1,0.8704602718353271,6_1-0-2-3-1-1-2,0.7574113011360168,0.1130489706993103,0.12987263676141306
6,1-0-2-3-3-0,5_1-0-2-3-3-0,0.5968446135520935,6_1-0-2-3-3-0-2,0.364682137966156,0.2321624755859375,0.388983112713765
6,1-0-2-3-3-0,5_1-0-2-3-3-0,0.5968446135520935,6_1-0-2-3-3-0-0,0.7576323747634888,-0.16078776121139526,-0.26939635134591267
6,1-0-2-3-3-0,5_1-0-2-3-3-0,0.5968446135520935,6_1-0-2-3-3-0-3,0.46859079599380493,0.12825381755828857,0.2148864455607496
6,1-0-2-3-3-0,5_1-0-2-3-3-0,0.5968446135520935,6_1-0-2-3-3-0-1,0.5867795944213867,0.010065019130706787,0.016863717795500045
6,1-0-2-0-4-3,5_1-0-2-0-4-3,0.7348287105560303,6_1-0-2-0-4-3-3,0.7689871191978455,-0.034158408641815186,-0.04648485851344621
6,1-0-2-0-4-3,5_1-0-2-0-4-3,0.7348287105560303,6_1-0-2-0-4-3-1,0.6265534162521362,0.10827529430389404,0.1473476644944429
6,1-0-2-0-4-3,5_1-0-2-0-4-3,0.7348287105560303,6_1-0-2-0-4-3-2,0.051513586193323135,0.6833151243627071,0.9298971509233168
6,1-0-2-0-4-3,5_1-0-2-0-4-3,0.7348287105560303,6_1-0-2-0-4-3-0,0.685702383518219,0.04912632703781128,0.06685412033048949
6,1-0-2-1-0-3,5_1-0-2-1-0-3,0.467645525932312,6_1-0-2-1-0-3-2,0.23726077377796173,0.23038475215435028,0.49264825466906453
6,1-0-2-1-0-3,5_1-0-2-1-0-3,0.467645525932312,6_1-0-2-1-0-3-0,0.5043846964836121,-0.03673917055130005,-0.07856200586556612
6,1-0-2-1-0-3,5_1-0-2-1-0-3,0.467645525932312,6_1-0-2-1-0-3-3,0.28828537464141846,0.17936015129089355,0.38353868762737725
6,1-0-2-1-0-3,5_1-0-2-1-0-3,0.467645525932312,6_1-0-2-1-0-3-1,0.4388217628002167,0.028823763132095337,0.06163592194030174
6,1-0-2-3-1-0,5_1-0-2-3-1-0,0.9329781532287598,6_1-0-2-3-1-0-0,0.8912209868431091,0.041757166385650635,0.04475685335304102
6,1-0-2-3-1-0,5_1-0-2-3-1-0,0.9329781532287598,6_1-0-2-3-1-0-2,0.7658727765083313,0.16710537672042847,0.17910963524936407
6,1-0-2-3-1-0,5_1-0-2-3-1-0,0.9329781532287598,6_1-0-2-3-1-0-1,0.9338787198066711,-0.000900566577911377,-0.0009652600918840211
6,1-0-2-3-1-0,5_1-0-2-3-1-0,0.9329781532287598,6_1-0-2-3-1-0-4,0.697760820388794,0.23521733283996582,0.2521145131061736
6,1-0-2-3-1-0,5_1-0-2-3-1-0,0.9329781532287598,6_1-0-2-3-1-0-3,0.7954502105712891,0.1375279426574707,0.14740746305958763
6,1-0-2-0-3-2,5_1-0-2-0-3-2,0.7895180583000183,6_1-0-2-0-3-2-3,0.7629669904708862,0.02655106782913208,0.03362946236632199
6,1-0-2-0-3-2,5_1-0-2-0-3-2,0.7895180583000183,6_1-0-2-0-3-2-4,0.6646645069122314,0.12485355138778687,0.15813894321381347
6,1-0-2-0-3-2,5_1-0-2-0-3-2,0.7895180583000183,6_1-0-2-0-3-2-1,0.6923555731773376,0.09716248512268066,0.12306556398708583
6,1-0-2-0-3-2,5_1-0-2-0-3-2,0.7895180583000183,6_1-0-2-0-3-2-2,0.7160826325416565,0.07343542575836182,0.09301297796339475
6,1-0-2-0-3-2,5_1-0-2-0-3-2,0.7895180583000183,6_1-0-2-0-3-2-0,0.7957905530929565,-0.006272494792938232,-0.00794471352111198
6,1-0-2-3-2-0,5_1-0-2-3-2-0,0.9387284517288208,6_1-0-2-3-2-0-0,0.8387251496315002,0.10000330209732056,0.10653059669508072
6,1-0-2-3-2-0,5_1-0-2-3-2-0,0.9387284517288208,6_1-0-2-3-2-0-3,0.9383235573768616,0.0004048943519592285,0.0004313221264504659
